"OPEN 6.1.3"
"Wed May 30 2012 14:18:41"
<open><version>"6.1.3"</version></open>
<open><configfile>"/User/Configs/UserPrefs/LED2x3RedBlueLight.xml"</configfile></open>
<open><light><source>"6400-02 or -02B LED Source"</source><par_in>1 <sensor>"SI-1639"<cal>-0.77<actinity>1.00</actinity><transm>1.00</transm></cal></sensor><transm>1 </transm></par_in><par_out>1 <sensor>"Q33436"<cal>6.31 </cal></sensor></par_out></light></open>
<open><comps><file>"/User/Configs/Comps/StdComps_6.1"<header>""</header><extras></extras></file><energybal>no<f_parIn>1 </f_parIn><f_parOut>0 </f_parOut><alphaK>0.16</alphaK></energybal><bc_total>2.840<stomatal_ratio>1</stomatal_ratio><bc_oneside>1.420<type>2 </type><table>"/Sys/Lib/StdBLCTable"</table><area>6</area><slope>-0.219565 </slope><offset>2.73739 </offset><fan>5 </fan></bc_oneside></bc_total></comps></open>
<open><prompts><onlog>off</onlog><items>"Default (none)"</items></prompts></open>
<open><constants><oxygen>21 %</oxygen><bb_vapor>1.5 </bb_vapor><bb_oxy>0.9 </bb_oxy></constants></open>
<open><stability><items>"Std Stability"<items[1]><id>-2 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[1]><items[2]><id>-5 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[2]><items[3]><id>-7 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[3]></items></stability></open>
<open><log><format>"StdLogFmt_6.0"<items>{ -35  -21  -36  -76  30  23  36  21  25  221  -33  111  -34  11  -9  -10  -8  -1  -2  -4  -5  -14  -15  -7  -12  -13  -11  -65  -66  -72  -18  -19  -77  -78  -79  -23   }<hdr>{  }</hdr></items></format><options><beep>on</beep><hdr>normal</hdr><rem>normal</rem><stab>no</stab><stats>no<period>15 </period></stats><excel>yes</excel><comm>no</comm></options><datafile>"/User/Soybean Flame 5"</datafile><button><action>"Normal Log"<code>" LogOneObsManual "</code></action></button><autoprog>"/User/Configs/AutoProgs/AutoLog"<active>no</active></autoprog></log></open>
<open><a2d><avgtime>4.0 secs</avgtime><userchans><ch20>"Off"</ch20><ch21>"Off"</ch21><ch22>"Off"</ch22><ch23>"Off"</ch23></userchans></a2d></open>
<open><matching><type>0 </type><disp>'a'</disp><settings><CO2Limit>10.0</CO2Limit><H2OLimit>1.0</H2OLimit><MaxAutoTime>60 </MaxAutoTime></settings></matching></open>
<li6400><factory><unit>"PSC-1531"</unit><serviced>"17 Mar 2008"</serviced><fuseaware>0 </fuseaware><co2mixer>yes</co2mixer><co2><coeffs>{ 0  0.212961  2.18957e-05  2.03557e-08  -3.27905e-12  2.96532e-16   }</coeffs><dvdt>-2.8 </dvdt></co2><h2o><coeffs>{ 0  0.00570481  2.37696e-06  -9.64073e-12   }</coeffs><dvdt>-3.4 </dvdt></h2o><flow>{ 0  0.3709   }</flow><press>{ 89.632  0.00549   }</press></factory></li6400>
<li6400><user><flow_zero>361.2</flow_zero><irga_zero><co2>166.1 -536.2<at>20.1707 </at></co2><h2o>-68.0 -29.0<at>19.9597 </at></h2o></irga_zero><irga_span><co2>{ 1.015  1.011   }</co2><h2o>{ 0.983  1.007   }</h2o></irga_span><irga_match><co2>{ -0.216251  3.10265   }</co2><h2o>{ -0.0165113  0.0262227   }</h2o></irga_match><co2_mixer><pump_mv>4500 </pump_mv><ppm>{ 2602.61  1196.44  462.85  281.056  133.986  83.6553  59.7096  49.6288   }</ppm><mv>{ 5000  3000  1500  1000  500  300  200  100   }</mv></co2_mixer><parin_offset>-0.271479 </parin_offset><led_cal><unit>"unknown"</unit><mv>{ 50  100  1000  3000  5000   }</mv><qntm>{ 3  45  555  1500  2500   }</qntm></led_cal><lcf_cal><unit>"LCF-1272"</unit><red><mv>{ 50  100  200  400  800  1500   }</mv><qntm>{ 71.4426  158.085  336.061  704.114  1454.21  2759.68   }</qntm></red><blue><mv>{ 100  500  1000  2000  3000  4000  5000   }</mv><qntm>{ 6.26287  41.8594  74.626  136.115  189.855  236.274  278.599   }</qntm></blue></lcf_cal></user></li6400>
"14:19:04 20120530 P3"
$STARTOFDATA$
"Obs"	"HHMMSS"	"FTime"	"EBal?"	"Photo"	"Cond"	"Ci"	"Trmmol"	"VpdL"	"CTleaf"	"Area"	"BLC_1"	"StmRat"	"BLCond"	"Tair"	"Tleaf"	"TBlk"	"CO2R"	"CO2S"	"H2OR"	"H2OS"	"RH_R"	"RH_S"	"Flow"	"PARi"	"PARo"	"Press"	"CsMch"	"HsMch"	"StableF"	"BLCslope"	"BLCoffst"	"f_parin"	"f_parout"	"alphaK"	"Status"
371	"14:34:55"	988.0	0	18.9	0.0837	278	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.41	659.86	19.269	21.987	50.22	57.31	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
372	"14:34:57"	990.5	0	18.9	0.0833	276	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.40	659.87	19.268	21.977	50.22	57.28	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
373	"14:35:00"	993.0	0	18.8	0.0833	277	1.38	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.34	659.94	19.270	21.977	50.22	57.28	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
374	"14:35:02"	995.5	0	18.8	0.0834	278	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.39	659.99	19.267	21.979	50.21	57.28	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
375	"14:35:05"	998.0	0	18.8	0.0831	276	1.38	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.38	659.93	19.269	21.973	50.22	57.27	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
376	"14:35:07"	1000.5	0	18.8	0.083	276	1.38	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.38	660.03	19.271	21.971	50.23	57.27	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
377	"14:35:10"	1003.0	0	18.8	0.083	275	1.38	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.34	659.89	19.275	21.975	50.24	57.27	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
378	"14:35:12"	1005.5	0	18.9	0.0833	274	1.38	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.39	659.71	19.270	21.978	50.22	57.28	300.1	500	1	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
379	"14:35:15"	1008.0	0	18.9	0.0834	276	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.30	659.74	19.268	21.977	50.22	57.28	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
380	"14:35:17"	1010.5	0	18.8	0.0835	277	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.36	659.89	19.272	21.986	50.23	57.30	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
381	"14:35:20"	1013.0	0	18.9	0.0835	276	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.46	659.90	19.272	21.984	50.23	57.30	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
382	"14:35:22"	1015.5	0	18.9	0.0836	276	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.49	659.87	19.271	21.986	50.22	57.30	300.1	500	1	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
383	"14:35:25"	1018.0	0	18.8	0.0838	279	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.34	659.95	19.269	21.990	50.22	57.31	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
384	"14:35:27"	1020.5	0	18.9	0.0837	276	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.45	659.83	19.270	21.987	50.22	57.30	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
385	"14:35:30"	1023.0	0	19	0.0838	276	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.55	659.81	19.272	21.992	50.23	57.32	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
386	"14:35:32"	1025.5	0	18.9	0.0837	277	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.43	659.86	19.277	21.994	50.24	57.32	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
387	"14:35:35"	1028.0	0	18.8	0.0836	277	1.39	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.40	659.90	19.273	21.988	50.23	57.31	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
388	"14:35:37"	1030.5	0	18.8	0.0842	281	1.4	1.39	25.31	6	1.42	1	2.84	25.22	25.31	25.07	699.35	659.94	19.265	21.997	50.21	57.33	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
389	"14:35:40"	1033.0	0	18.9	0.0842	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.38	659.84	19.271	22.001	50.23	57.34	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
390	"14:35:42"	1035.5	0	18.9	0.0842	278	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.46	659.79	19.275	22.005	50.23	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
391	"14:35:45"	1038.0	0	18.8	0.0842	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.40	659.90	19.273	22.004	50.23	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
392	"14:35:47"	1040.5	0	18.8	0.0842	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.34	659.86	19.273	22.004	50.23	57.35	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
393	"14:35:50"	1043.0	0	18.9	0.0837	277	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.36	659.73	19.274	21.991	50.23	57.32	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
394	"14:35:52"	1045.5	0	18.9	0.0841	279	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.37	659.80	19.272	21.999	50.23	57.34	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
395	"14:35:55"	1048.0	0	18.9	0.0844	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.38	659.81	19.269	22.006	50.22	57.35	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
396	"14:35:57"	1050.5	0	18.8	0.0843	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.34	659.85	19.273	22.006	50.23	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
397	"14:36:00"	1053.0	0	18.9	0.0843	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.39	659.79	19.269	22.003	50.22	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
398	"14:36:02"	1055.5	0	18.9	0.0841	279	1.39	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.39	659.81	19.275	22.002	50.23	57.34	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
399	"14:36:05"	1058.0	0	18.8	0.0844	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.34	659.90	19.272	22.006	50.23	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
400	"14:36:07"	1060.5	0	18.9	0.0846	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.35	659.75	19.268	22.010	50.22	57.36	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
401	"14:36:10"	1063.0	0	18.8	0.0844	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.28	659.77	19.272	22.006	50.22	57.35	300.1	500	1	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
402	"14:36:12"	1065.5	0	18.9	0.0847	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.41	659.75	19.272	22.014	50.22	57.37	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
403	"14:36:15"	1068.0	0	19	0.085	281	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.37	659.60	19.268	22.020	50.21	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
404	"14:36:17"	1070.5	0	19	0.0845	278	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.41	659.61	19.273	22.009	50.23	57.36	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
405	"14:36:20"	1073.0	0	19	0.0846	279	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.51	659.74	19.270	22.011	50.22	57.36	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
406	"14:36:22"	1075.5	0	18.9	0.0844	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.35	659.76	19.272	22.007	50.23	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
407	"14:36:25"	1078.0	0	18.8	0.0844	281	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.31	659.81	19.278	22.013	50.24	57.37	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
408	"14:36:27"	1080.5	0	18.9	0.0845	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.44	659.80	19.276	22.014	50.23	57.37	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
409	"14:36:30"	1083.0	0	18.9	0.0846	280	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.32	659.69	19.268	22.010	50.21	57.36	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
410	"14:36:32"	1085.5	0	19	0.0844	279	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.39	659.66	19.270	22.007	50.22	57.35	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
411	"14:36:35"	1088.0	0	19	0.0848	278	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.44	659.54	19.269	22.017	50.22	57.38	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
412	"14:36:37"	1090.5	0	19	0.0849	280	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.45	659.62	19.271	22.021	50.22	57.39	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
413	"14:36:40"	1093.0	0	19	0.0847	279	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.48	659.63	19.275	22.019	50.23	57.38	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
414	"14:36:42"	1095.5	0	19	0.0849	280	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.36	659.61	19.271	22.021	50.22	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
415	"14:36:45"	1098.0	0	19	0.0851	280	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.48	659.53	19.271	22.028	50.22	57.41	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
416	"14:36:47"	1100.5	0	19.1	0.085	279	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.52	659.53	19.269	22.024	50.22	57.40	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
417	"14:36:50"	1103.0	0	19.1	0.085	279	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.43	659.46	19.269	22.021	50.22	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
418	"14:36:52"	1105.5	0	19	0.0851	281	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.36	659.60	19.271	22.024	50.23	57.40	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
419	"14:36:55"	1108.0	0	19	0.0849	281	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.35	659.60	19.272	22.020	50.23	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
420	"14:36:57"	1110.5	0	19	0.0848	279	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.35	659.46	19.272	22.018	50.23	57.38	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
421	"14:37:00"	1113.0	0	19.1	0.085	279	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.43	659.46	19.270	22.021	50.22	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
422	"14:37:02"	1115.5	0	19	0.0848	278	1.4	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.41	659.48	19.272	22.017	50.23	57.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
423	"14:37:05"	1118.0	0	19.1	0.0854	280	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.43	659.47	19.266	22.028	50.22	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
424	"14:37:07"	1120.5	0	19	0.0856	282	1.42	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.43	659.52	19.268	22.036	50.22	57.44	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
425	"14:37:10"	1123.0	0	19	0.0852	280	1.41	1.39	25.30	6	1.42	1	2.84	25.22	25.30	25.07	699.43	659.49	19.271	22.028	50.23	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
426	"14:37:12"	1125.5	0	19	0.0854	281	1.41	1.39	25.29	6	1.42	1	2.84	25.22	25.29	25.07	699.28	659.41	19.269	22.031	50.23	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
427	"14:37:15"	1128.0	0	19.1	0.0852	280	1.41	1.39	25.29	6	1.42	1	2.84	25.22	25.29	25.07	699.32	659.36	19.271	22.026	50.23	57.41	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
428	"14:37:17"	1130.5	0	19.1	0.0854	280	1.41	1.39	25.29	6	1.42	1	2.84	25.22	25.29	25.07	699.43	659.46	19.270	22.031	50.23	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
429	"14:37:20"	1133.0	0	19.1	0.0855	279	1.41	1.39	25.29	6	1.42	1	2.84	25.22	25.29	25.07	699.42	659.28	19.268	22.031	50.22	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
430	"14:37:22"	1135.5	0	19.1	0.0856	280	1.41	1.39	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.43	659.38	19.269	22.033	50.23	57.44	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
431	"14:37:25"	1138.0	0	19	0.085	279	1.41	1.39	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.40	659.49	19.273	22.022	50.24	57.40	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
432	"14:37:27"	1140.5	0	19	0.0851	280	1.41	1.39	25.29	6	1.42	1	2.84	25.22	25.29	25.07	699.30	659.43	19.274	22.025	50.24	57.41	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
433	"14:37:30"	1143.0	0	19	0.0856	282	1.41	1.39	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.31	659.39	19.266	22.032	50.22	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
434	"14:37:32"	1145.5	0	19.1	0.0856	281	1.41	1.38	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.40	659.42	19.271	22.034	50.24	57.44	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
435	"14:37:35"	1148.0	0	19.1	0.0855	280	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.38	659.36	19.271	22.031	50.23	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
436	"14:37:37"	1150.5	0	19	0.0855	281	1.41	1.39	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.38	659.44	19.265	22.027	50.22	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
437	"14:37:40"	1153.0	0	19	0.0855	282	1.41	1.39	25.29	6	1.42	1	2.84	25.21	25.29	25.07	699.36	659.45	19.266	22.028	50.22	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
438	"14:37:42"	1155.5	0	19	0.0855	283	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.35	659.57	19.270	22.030	50.24	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
439	"14:37:45"	1158.0	0	19	0.0857	284	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.40	659.60	19.267	22.033	50.23	57.44	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
440	"14:37:47"	1160.5	0	19.1	0.0857	282	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.40	659.43	19.266	22.029	50.22	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
441	"14:37:50"	1163.0	0	19.1	0.0857	281	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.40	659.35	19.267	22.032	50.23	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
442	"14:37:52"	1165.5	0	19	0.0856	281	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.37	659.42	19.269	22.029	50.23	57.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
443	"14:37:55"	1168.0	0	19.2	0.0855	279	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.38	659.19	19.270	22.028	50.24	57.43	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
444	"14:37:57"	1170.5	0	19.1	0.0856	280	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.36	659.23	19.265	22.026	50.22	57.42	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
445	"14:38:00"	1173.0	0	19.1	0.0855	281	1.41	1.38	25.28	6	1.42	1	2.84	25.21	25.28	25.07	699.43	659.42	19.267	22.027	50.23	57.42	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
446	"14:38:02"	1175.5	0	19.1	0.0859	281	1.41	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.38	659.26	19.271	22.038	50.24	57.45	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
447	"14:38:05"	1178.0	0	19.1	0.0859	281	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.35	659.26	19.269	22.039	50.24	57.46	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
448	"14:38:07"	1180.5	0	19.1	0.0863	284	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.41	659.37	19.268	22.047	50.23	57.48	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
449	"14:38:10"	1183.0	0	19.1	0.0863	284	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.31	659.30	19.269	22.048	50.24	57.48	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
450	"14:38:12"	1185.5	0	19.2	0.0861	281	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.30	659.14	19.265	22.039	50.23	57.46	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
451	"14:38:15"	1188.0	0	19.1	0.0861	282	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.29	659.19	19.264	22.036	50.22	57.45	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
452	"14:38:17"	1190.5	0	19.1	0.0861	282	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.27	659.18	19.265	22.038	50.23	57.46	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
453	"14:38:20"	1193.0	0	19.1	0.0859	281	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.34	659.22	19.268	22.036	50.24	57.45	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
454	"14:38:22"	1195.5	0	19.2	0.0862	281	1.42	1.38	25.27	6	1.42	1	2.84	25.21	25.27	25.07	699.41	659.22	19.265	22.040	50.23	57.46	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
